o_zone_id,d_zone_id,volume
11203.0,11227.0,2794.1963478222124
11203.0,11228.0,1489.8471303976837
11203.0,11229.0,1664.9678237619864
11203.0,11230.0,3273.5951104116284
11203.0,11231.0,1461.934303962392
11203.0,11232.0,2938.604720610555
11203.0,11233.0,1270.5686773171958
11203.0,11234.0,1851.809761939359
11203.0,11235.0,2204.1011209333765
11203.0,11237.0,2809.8616131558174
11203.0,11238.0,1209.9836069594282
11203.0,11239.0,1942.0640671625163
11203.0,11240.0,977.8200200680799
11203.0,11241.0,1360.0438974147849
11203.0,11242.0,1052.3075587887345
11203.0,11243.0,1423.6982646069512
11203.0,11245.0,2230.588902366484
11203.0,11246.0,1025.2722369565913
11203.0,11301.0,880.4815731888822
11203.0,11324.0,756.035587133287
11203.0,11326.0,679.8073459296551
11203.0,11327.0,211.40640146948337
11203.0,11341.0,378.6797675527257
11203.0,11342.0,342.3337113025093
11203.0,11343.0,543.077545583046
11203.0,11346.0,377.3906928779251
11203.0,11347.0,352.2572218393012
11203.0,11348.0,260.71888057815534
11203.0,11349.0,201.738520105136
11203.0,11361.0,150.03797992349618
11203.0,11362.0,174.40804374646527
11203.0,11363.0,127.52094086261637
11203.0,11365.0,203.52513458854315
11203.0,11369.0,51.265446876051364
11203.0,11381.0,207.43151540832258
11203.0,11383.0,248.8556068391263
11203.0,11385.0,566.0057508839086
11203.0,11408.0,610.8451998085864
11203.0,11442.0,670.6236062889282
11203.0,11464.0,860.7938388871273
11203.0,11465.0,558.7925370868596
11203.0,12101.0,4062.6214641203296
11203.0,12102.0,3427.587788647334
11203.0,12103.0,3089.8054832752805
11203.0,12104.0,2814.4690895344183
11203.0,12105.0,2466.538335071912
11203.0,12106.0,2877.860346548635
11203.0,12202.0,1049.8068540198442
11203.0,12203.0,9716.20508341354
11203.0,12204.0,12541.649200482705
11203.0,12205.0,834.3560571013704
11203.0,12206.0,2618.2823322119466
11203.0,12207.0,9818.923517636029
11203.0,12208.0,2998.937280003594
11203.0,12210.0,709.663853663084
11203.0,12211.0,2512.7132658883365
11203.0,12212.0,3218.625179215773
11203.0,12213.0,1090.5300127895914
11203.0,12215.0,1165.9081171572477
11203.0,12216.0,3422.440407225618
11203.0,12217.0,8338.478695085198
11203.0,12218.0,310.8421634201802
11203.0,12219.0,5144.86679772724
11203.0,12220.0,1848.8322952180981
11203.0,12221.0,3851.782105300522
11203.0,12222.0,2539.0472341401583
11203.0,12223.0,595.5773603439238
11203.0,12224.0,2145.335752682086
11203.0,12225.0,1567.5838589196978
11203.0,12226.0,808.8501893355689
11203.0,12227.0,3358.584213882399
11203.0,12228.0,1792.41144179112
11203.0,12229.0,1226.392904750752
11203.0,12230.0,521.6588887318237
11203.0,12231.0,1973.795019558916
11203.0,12232.0,1211.94420755824
11203.0,12233.0,937.5881557639707
11203.0,12234.0,665.4746156287312
11203.0,12235.0,646.0646512195192
11203.0,12236.0,1342.9027896179098
11203.0,12237.0,904.6199154463399
11203.0,12238.0,654.2945812786398
11203.0,12239.0,903.9047291921584
11203.0,12322.0,393.92673784187417
11203.0,12329.0,383.3690626894793
11203.0,12342.0,108.94816888407975
11203.0,12347.0,255.76557020428677
11203.0,12349.0,241.4946475660459
11203.0,12403.0,272.07673494951297
11203.0,12409.0,131.58820510968346
11203.0,12410.0,409.1811635812858
11203.0,12421.0,220.86406772259187
11203.0,12422.0,125.91843410226497
11203.0,12423.0,257.1155300126763
11203.0,12424.0,192.0306185385269
11203.0,12426.0,126.65010667744066
11203.0,12427.0,135.15856187725646
11203.0,12441.0,165.5957195953976
11203.0,12443.0,126.34549042132957
11203.0,12463.0,130.76229682162153
11203.0,13101.0,1322.3617587888832
11203.0,13102.0,3345.764756610949
11203.0,13103.0,5131.040140832745
11203.0,13104.0,6936.872085840738
11203.0,13105.0,4767.4887975681495
11203.0,13106.0,4196.261158977851
11203.0,13107.0,5392.298488065022
11203.0,13108.0,10351.454070436324
11203.0,13109.0,8299.394521317301
11203.0,13110.0,5684.218161326378
11203.0,13111.0,14668.293078226934
11203.0,13112.0,18604.720720286023
11203.0,13113.0,4822.724403563459
11203.0,13114.0,6839.641287736086
11203.0,13115.0,11696.985793245072
11203.0,13116.0,6006.134191244328
11203.0,13117.0,7088.021285527282
11203.0,13118.0,4317.16040958543
11203.0,13119.0,11659.80878951473
11203.0,13120.0,14948.09915176479
11203.0,13121.0,13889.860514502387
11203.0,13122.0,8966.338309573464
11203.0,13123.0,13760.186418539986
11203.0,13201.0,11133.922878012532
11203.0,13202.0,3564.153925716608
11203.0,13203.0,2958.530299636621
11203.0,13204.0,3840.7088025780536
11203.0,13205.0,2561.6890049201556
11203.0,13206.0,5126.0116174189125
11203.0,13207.0,2200.302728723377
11203.0,13208.0,4752.063658718341
11203.0,13209.0,8321.56023245149
11203.0,13210.0,2468.243875246842
11203.0,13211.0,3885.861390018171
11203.0,13212.0,3687.4739986625837
11203.0,13213.0,2967.7722108880694
11203.0,13214.0,2521.935741744864
11203.0,13215.0,1500.6271576787262
11203.0,13218.0,1087.2387561141963
11203.0,13219.0,1663.012732440617
11203.0,13220.0,1633.125347814348
11203.0,13221.0,1499.0525398542284
11203.0,13222.0,2267.0363770413883
11203.0,13223.0,1373.6137811713202
11203.0,13224.0,2854.088604536583
11203.0,13225.0,1817.984893089461
11203.0,13227.0,1045.7713890074701
11203.0,13228.0,1522.9857365593548
11203.0,13229.0,4077.633297482436
11203.0,13303.0,614.1258429704801
11203.0,13305.0,324.6094600010975
11203.0,13307.0,37.92334600580625
11203.0,13308.0,89.51153050068733
11203.0,14101.0,5790.63168614671
11203.0,14102.0,4793.8271184538135
11203.0,14103.0,2029.119009077075
11203.0,14104.0,2927.6280845369292
11203.0,14105.0,3822.691139223824
11203.0,14106.0,4018.13892821393
11203.0,14107.0,3208.3729149031083
11203.0,14108.0,3804.4196090473483
11203.0,14109.0,6979.686549042103
11203.0,14110.0,5442.395725977051
11203.0,14111.0,4138.079823123339
11203.0,14112.0,4737.0271894358775
11203.0,14113.0,3547.654408126906
11203.0,14114.0,2361.9704326443725
11203.0,14115.0,2299.945992074537
11203.0,14116.0,2921.460497709981
11203.0,14117.0,6041.499836933434
11203.0,14118.0,4148.548055746815
11203.0,14131.0,4546.590074573796
11203.0,14132.0,3339.7969357061866
11203.0,14133.0,5164.834121150041
11203.0,14134.0,4591.17778866547
11203.0,14135.0,4340.160173658396
11203.0,14136.0,4560.99667153599
11203.0,14137.0,3519.2205437436924
11203.0,14151.0,3268.020301316911
11203.0,14152.0,5267.873410284518
11203.0,14153.0,5423.020416490871
11203.0,14201.0,7385.866786666288
11203.0,14203.0,4882.074672345129
11203.0,14204.0,3290.0473902663957
11203.0,14205.0,8319.696481601135
11203.0,14206.0,3502.19306645201
11203.0,14207.0,4593.572099334288
11203.0,14208.0,1085.6431911401041
11203.0,14210.0,789.3205681753302
11203.0,14211.0,3049.8944514205514
11203.0,14212.0,4264.076276391921
11203.0,14213.0,4603.378060846357
11203.0,14214.0,1928.0637588298666
11203.0,14215.0,2607.901248554841
11203.0,14216.0,2538.5117235603134
11203.0,14217.0,757.1104710043118
11203.0,14218.0,1605.6066208690609
11203.0,14301.0,601.1911031757977
11203.0,14321.0,918.04941384461
11203.0,14341.0,596.3912720958234
11203.0,14342.0,516.1491925496948
11203.0,14361.0,174.08406505560845
11203.0,14362.0,319.0634962854622
11203.0,14363.0,201.84794015742077
11203.0,14364.0,181.1477073902554
11203.0,14366.0,340.7427719123182
11203.0,14382.0,208.26505396161014
11203.0,14383.0,123.57830672460493
11203.0,14384.0,429.4949555239567
11203.0,14401.0,761.7725135126728
11203.0,14402.0,57.67728779398102
11206.0,11101.0,242.13690070300785
11206.0,11102.0,385.8089661080457
11206.0,11103.0,303.7291682100803
11206.0,11104.0,425.8317505566398
11206.0,11105.0,265.84886688163454
11206.0,11106.0,253.59154341080793
11206.0,11107.0,423.0602052184344
11206.0,11108.0,490.98868203224333
11206.0,11109.0,328.8500052922199
11206.0,11110.0,287.9175293088475
11206.0,11201.0,917.6107495926166
11206.0,11202.0,512.6075276718472
11206.0,11203.0,1511.666645827132
11206.0,11206.0,208.69090064098444
11206.0,11207.0,152.21950829157333
11206.0,11208.0,878.7321448986925
11206.0,11209.0,206.79411781649273
11206.0,11210.0,292.00215228667423
11206.0,11211.0,202.70675088477608
11206.0,11212.0,240.9558015759029
11206.0,11214.0,589.6632018027252
11206.0,11215.0,383.46882455639906
11206.0,11216.0,138.94299877285567
11206.0,11217.0,307.0707426557855
11206.0,11218.0,368.1722147108567
11206.0,11219.0,589.7710763013331
11206.0,11221.0,628.8866276617717
11206.0,11222.0,869.8072086838529
11206.0,11223.0,189.73374568135824
11206.0,11224.0,359.68855664082616
11206.0,11225.0,374.8331760858192
11206.0,11227.0,360.9550072145027
11206.0,11228.0,193.5734670829896
11206.0,11229.0,214.46550781427524
11206.0,11230.0,425.66514329410745
11206.0,11231.0,195.06990718856483
11206.0,11232.0,390.2488713501186
11206.0,11233.0,170.76538629295524
11206.0,11234.0,235.81345569322772
11206.0,11235.0,288.23606190344617
11206.0,11237.0,358.2588899662369
11206.0,11238.0,159.18739756468932
11206.0,11239.0,261.1946537337594
11206.0,11240.0,129.27157385599025
11206.0,11241.0,182.6831317275314
11206.0,11242.0,141.15788277390166
11206.0,11243.0,182.50845266551403
11206.0,11245.0,293.59059935984914
11206.0,11246.0,135.1595486326551
11206.0,11301.0,116.46153580420834
11206.0,11324.0,98.82495205633946
11206.0,11326.0,91.63726995358086
11206.0,11327.0,28.589046082472258
11206.0,11341.0,51.75655718523276
11206.0,11342.0,46.74119108746268
11206.0,11343.0,74.13976117007874
11206.0,11346.0,50.62783600366278
11206.0,11347.0,47.814863204065674
11206.0,11348.0,35.28639942540405
11206.0,11349.0,27.409527993620642
11206.0,11361.0,20.377276538727486
11206.0,11362.0,23.81135237017477
11206.0,11363.0,17.453511361735703
11206.0,11365.0,27.695236937792448
11206.0,11369.0,6.99724616356198
11206.0,11381.0,28.50310360296268
11206.0,11383.0,34.201352144124854
11206.0,11385.0,77.92722249704258
11206.0,11408.0,83.70326574436118
11206.0,11442.0,88.03873828415479
11206.0,11464.0,112.91220456127293
11206.0,11465.0,71.96141358959653
11206.0,12101.0,515.9960504614126
11206.0,12102.0,435.5541410893361
11206.0,12103.0,392.59613477638817
11206.0,12104.0,357.80172652593836
11206.0,12105.0,313.2304372866153
11206.0,12106.0,365.500029202578
11206.0,12202.0,134.44596030188174
11206.0,12203.0,1233.4606028167027
11206.0,12204.0,1592.9490528169224
11206.0,12205.0,106.14468668922768
11206.0,12206.0,332.01309453115357
11206.0,12207.0,1249.4191357358186
11206.0,12208.0,387.0534579561769
11206.0,12210.0,96.0298446934968
11206.0,12211.0,321.2750614182479
11206.0,12212.0,410.4666776644095
11206.0,12213.0,138.73687244733654
11206.0,12215.0,149.1456869012367
11206.0,12216.0,434.8367343602545
11206.0,12217.0,1067.5616137855552
11206.0,12218.0,39.406908364309025
11206.0,12219.0,652.5705511814336
11206.0,12220.0,250.4094421123545
11206.0,12221.0,490.4627521851663
11206.0,12222.0,325.12372855621135
11206.0,12223.0,75.5367139067167
11206.0,12224.0,273.33098869560007
11206.0,12225.0,198.96168021765715
11206.0,12226.0,102.7515124617771
11206.0,12227.0,425.8645095326461
11206.0,12228.0,228.09048275079886
11206.0,12229.0,155.49853501736638
11206.0,12230.0,69.61488526261476
11206.0,12231.0,252.56661893775978
11206.0,12232.0,154.63871796983696
11206.0,12233.0,119.71682890885258
11206.0,12234.0,84.68633366854856
11206.0,12235.0,82.58280215838828
11206.0,12236.0,172.5613596689965
11206.0,12237.0,115.22785968057687
11206.0,12238.0,82.98768305553449
11206.0,12239.0,114.87687178978608
11206.0,12322.0,50.262225048780955
11206.0,12329.0,49.10942308343497
11206.0,12342.0,13.99905963393411
11206.0,12347.0,32.69635966931382
11206.0,12349.0,30.987699872721663
11206.0,12403.0,34.62068012977107
11206.0,12409.0,16.79625729451191
11206.0,12410.0,52.229625674246726
11206.0,12421.0,28.03235713348068
11206.0,12422.0,15.975559209562759
11206.0,12423.0,32.64185065458708
11206.0,12424.0,24.393817501632363
11206.0,12426.0,16.067673740211887
11206.0,12427.0,17.142926936659187
11206.0,12441.0,20.99533451658415
11206.0,12443.0,16.01947628339359
11206.0,12463.0,16.636420173278918
11206.0,13101.0,167.77434286836404
11206.0,13102.0,424.4116987527583
11206.0,13103.0,651.1307147863678
11206.0,13104.0,882.8808373507236
11206.0,13105.0,604.7785534497772
11206.0,13106.0,532.0073935324128
11206.0,13107.0,683.5748266561848
11206.0,13108.0,1312.2402834427355
11206.0,13109.0,1054.3369081227647
11206.0,13110.0,723.5605814470692
11206.0,13111.0,1860.966583686271
11206.0,13112.0,2375.5266414422686
11206.0,13113.0,613.7787487912952
11206.0,13114.0,872.6553684318195
11206.0,13115.0,1496.3011402973718
11206.0,13116.0,762.8940768815479
11206.0,13117.0,899.107381962495
11206.0,13118.0,547.3230023313517
11206.0,13119.0,1481.2859712773457
11206.0,13120.0,1910.1981070213005
11206.0,13121.0,1762.282482518273
11206.0,13122.0,1137.6356834312037
11206.0,13123.0,1745.1982964022375
11206.0,13201.0,1463.9957666076907
11206.0,13202.0,466.91968405865225
11206.0,13203.0,381.59606827476813
11206.0,13204.0,494.9850330919118
11206.0,13205.0,340.7582700833731
11206.0,13206.0,665.518841097151
11206.0,13207.0,289.3135446096443
11206.0,13208.0,612.8809840242081
11206.0,13209.0,1078.4646515437405
11206.0,13210.0,320.19616310002516
11206.0,13211.0,506.313052249442
11206.0,13212.0,482.2317953831173
11206.0,13213.0,387.794201447955
11206.0,13214.0,328.70048960501305
11206.0,13215.0,195.63139692082223
11206.0,13218.0,143.58463014197235
11206.0,13219.0,213.64972396022907
11206.0,13220.0,214.09811606448372
11206.0,13221.0,195.13888444705813
11206.0,13222.0,294.34238274900576
11206.0,13223.0,180.824866997052
11206.0,13224.0,370.9835317666631
11206.0,13225.0,235.13225859612777
11206.0,13227.0,138.5702917257745
11206.0,13228.0,201.40835337851505
11206.0,13229.0,527.789307907067
11206.0,13303.0,81.1707368766958
11206.0,13305.0,43.06222876209951
11206.0,13307.0,5.050743510126085
11206.0,13308.0,12.00898028658855
11206.0,14101.0,738.3815450829298
11206.0,14102.0,612.9633175196745
11206.0,14103.0,259.6156249904966
11206.0,14104.0,374.0937089594386
11206.0,14105.0,489.2753793098184
11206.0,14106.0,514.6822624441504
11206.0,14107.0,410.4374681315988
11206.0,14108.0,486.54556910609455
11206.0,14109.0,892.2912934712677
11206.0,14110.0,699.1978481498819
11206.0,14111.0,530.0626316553864
11206.0,14112.0,608.6355996680344
11206.0,14113.0,456.23449865848823
11206.0,14114.0,304.291054331543
11206.0,14115.0,295.09400481156604
11206.0,14116.0,376.3236850648248
11206.0,14117.0,777.5120308001616
11206.0,14118.0,532.5444051063978
11206.0,14131.0,579.115293705331
11206.0,14132.0,425.7272694286017
11206.0,14133.0,659.3748810950493
11206.0,14134.0,588.1173415500679
11206.0,14135.0,558.20732424527
11206.0,14136.0,586.8607100298268
11206.0,14137.0,454.5829881388248
11206.0,14151.0,427.38385666630836
11206.0,14152.0,686.4860105853385
11206.0,14153.0,702.867195044617
11206.0,14201.0,942.9482471927106
11206.0,14203.0,632.5858714992014
11206.0,14204.0,422.16819067540206
11206.0,14205.0,1070.5227282063154
11206.0,14206.0,457.01399433377696
11206.0,14207.0,593.5621360122649
11206.0,14208.0,139.08924442642203
11206.0,14210.0,100.96145557422726
11206.0,14211.0,398.05939491784073
11206.0,14212.0,553.5670553885055
11206.0,14213.0,594.8401175798606
11206.0,14214.0,250.6730897159102
11206.0,14215.0,338.03686476854494
11206.0,14216.0,329.0860273874118
11206.0,14217.0,99.15813473996809
11206.0,14218.0,207.64017845629198
11206.0,14301.0,77.00012015356037
11206.0,14321.0,118.83782147786647
11206.0,14341.0,77.3259139802825
11206.0,14342.0,67.11977501414653
11206.0,14361.0,22.693096041324086
11206.0,14362.0,41.69903890726061
11206.0,14363.0,26.416089486448378
11206.0,14364.0,23.769492877976827
11206.0,14366.0,44.606726942417374
11206.0,14382.0,27.202470130210738
11206.0,14383.0,16.095768959845362
11206.0,14384.0,55.985969148303624
11206.0,14401.0,99.42389052410631
11206.0,14402.0,7.533805379617648
11207.0,11101.0,179.22894324209508
11207.0,11102.0,284.9528957276806
11207.0,11103.0,224.6263793066596
11207.0,11104.0,314.07832620487744
11207.0,11105.0,196.91639470256678
11207.0,11106.0,188.3129182689921
11207.0,11107.0,313.54575359469703
11207.0,11108.0,364.23420765443717
11207.0,11109.0,243.24102497265596
11207.0,11110.0,211.96186585283425
11207.0,11201.0,687.9373213989461
11207.0,11202.0,378.60274175308996
11207.0,11203.0,1120.409676852876
11207.0,11206.0,152.21950829157333
11207.0,11207.0,120.23776051782541
11207.0,11208.0,661.0869815914177
11207.0,11209.0,157.48344157621392
11207.0,11210.0,213.19638262500126
11207.0,11211.0,154.05019336229108
11207.0,11212.0,179.15276252992078
11207.0,11214.0,433.12906515434844
11207.0,11215.0,289.16539370668835
11207.0,11216.0,101.34564384997681
11207.0,11217.0,225.19888478511433
11207.0,11218.0,276.66708718967624
11207.0,11219.0,434.61801247718546
11207.0,11221.0,464.6791286897195
11207.0,11222.0,640.9915380207145
11207.0,11223.0,140.71700543251606
11207.0,11224.0,266.898609679015
11207.0,11225.0,283.576562445126
11207.0,11227.0,269.2090160291065
11207.0,11228.0,144.14458960968201
11207.0,11229.0,159.99433448437557
11207.0,11230.0,318.18678379783637
11207.0,11231.0,143.65484216597895
11207.0,11232.0,285.4355374734982
11207.0,11233.0,125.64152234551833
11207.0,11234.0,174.13402027726968
11207.0,11235.0,214.76201903362897
11207.0,11237.0,264.3049994416229
11207.0,11238.0,116.97057753710973
11207.0,11239.0,195.69440903510443
11207.0,11240.0,94.56651632143735
11207.0,11241.0,136.6178450338028
11207.0,11242.0,107.05666536058486
11207.0,11243.0,134.3835272067116
11207.0,11245.0,218.8462442612059
11207.0,11246.0,99.15887620910142
11207.0,11301.0,85.61420240167408
11207.0,11324.0,73.88323843939115
11207.0,11326.0,69.59827587263588
11207.0,11327.0,21.759569840760097
11207.0,11341.0,38.63997033376381
11207.0,11342.0,35.17647672287157
11207.0,11343.0,56.403430754846156
11207.0,11346.0,37.528354684651006
11207.0,11347.0,35.31887085836009
11207.0,11348.0,26.650686788005228
11207.0,11349.0,20.79174548432421
11207.0,11361.0,16.052515541579226
11207.0,11362.0,18.592850733632936
11207.0,11363.0,13.544480561722242
11207.0,11365.0,21.841358438537128
11207.0,11369.0,5.389104342221931
11207.0,11381.0,21.783048828425112
11207.0,11383.0,26.32409691875763
11207.0,11385.0,59.52981019970311
11207.0,11408.0,64.15578915788582
11207.0,11442.0,64.5483883649432
11207.0,11464.0,82.76552773450545
11207.0,11465.0,52.93002293804947
11207.0,12101.0,381.9001897505616
11207.0,12102.0,322.10156139400925
11207.0,12103.0,290.3852475898294
11207.0,12104.0,264.47921095948186
11207.0,12105.0,231.91336519964884
11207.0,12106.0,270.5004581248857
11207.0,12202.0,98.73141302213111
11207.0,12203.0,913.2027220856796
11207.0,12204.0,1178.5885063954806
11207.0,12205.0,80.15096588595367
11207.0,12206.0,247.90470733905673
11207.0,12207.0,922.7502364204898
11207.0,12208.0,284.1845411588585
11207.0,12210.0,70.94645791671118
11207.0,12211.0,236.28174063565743
11207.0,12212.0,302.47073955648074
11207.0,12213.0,102.47720647750481
11207.0,12215.0,109.61950595440909
11207.0,12216.0,321.6102318919945
11207.0,12217.0,785.3968327563978
11207.0,12218.0,29.37436975188917
11207.0,12219.0,484.4416345745181
11207.0,12220.0,185.10865965440667
11207.0,12221.0,361.9192998700699
11207.0,12222.0,239.10219100150928
11207.0,12223.0,56.592242065950316
11207.0,12224.0,201.62734961571493
11207.0,12225.0,149.1107372596666
11207.0,12226.0,77.16177246138612
11207.0,12227.0,316.0737790636335
11207.0,12228.0,168.4120540367936
11207.0,12229.0,116.06648797460494
11207.0,12230.0,51.003407364956864
11207.0,12231.0,185.72751502574576
11207.0,12232.0,113.93920014824882
11207.0,12233.0,88.12576711007138
11207.0,12234.0,63.95533842161966
11207.0,12235.0,60.732503061341525
11207.0,12236.0,126.5305723765883
11207.0,12237.0,84.99619318645813
11207.0,12238.0,61.67632323960095
11207.0,12239.0,84.96793401214134
11207.0,12322.0,37.0218224131221
11207.0,12329.0,36.08265711212811
11207.0,12342.0,10.266594503468083
11207.0,12347.0,24.04542060898518
11207.0,12349.0,22.73321514967805
11207.0,12403.0,25.5668963624736
11207.0,12409.0,12.366559039087498
11207.0,12410.0,38.45273938549293
11207.0,12421.0,20.78832623250263
11207.0,12422.0,11.85840520512962
11207.0,12423.0,24.191296336756423
11207.0,12424.0,18.057711645335477
11207.0,12426.0,11.924952970142135
11207.0,12427.0,12.734110031222823
11207.0,12441.0,15.628622095061603
11207.0,12443.0,11.926697063489982
11207.0,12463.0,12.551084464441578
11207.0,13101.0,124.87743599679047
11207.0,13102.0,315.999741466902
11207.0,13103.0,485.5297889337216
11207.0,13104.0,658.353076649552
11207.0,13105.0,449.8968528933173
11207.0,13106.0,395.3165002921227
11207.0,13107.0,507.6397805498961
11207.0,13108.0,974.9342268598787
11207.0,13109.0,787.8217212736499
11207.0,13110.0,540.9192873286123
11207.0,13111.0,1388.2596311532302
11207.0,13112.0,1779.1671292216713
11207.0,13113.0,458.42668704167465
11207.0,13114.0,651.5336875280706
11207.0,13115.0,1119.0254739884147
11207.0,13116.0,567.6744759077893
11207.0,13117.0,667.9494730931038
11207.0,13118.0,406.04937485850417
11207.0,13119.0,1101.5260789615495
11207.0,13120.0,1425.0652638656456
11207.0,13121.0,1305.0742377545553
11207.0,13122.0,842.6528834275996
11207.0,13123.0,1293.8597234279628
11207.0,13201.0,1121.7342225416976
11207.0,13202.0,354.4906093138676
11207.0,13203.0,286.2599941442037
11207.0,13204.0,372.0376204956119
11207.0,13205.0,261.68182857244665
11207.0,13206.0,503.2754688804848
11207.0,13207.0,220.76806393216017
11207.0,13208.0,461.81601762483956
11207.0,13209.0,820.6136413663204
11207.0,13210.0,241.40667933632918
11207.0,13211.0,381.9736757622309
11207.0,13212.0,366.992950729922
11207.0,13213.0,292.4207982324842
11207.0,13214.0,248.45820684354092
11207.0,13215.0,148.26718677876164
11207.0,13218.0,109.76331125919667
11207.0,13219.0,160.71961972994464
11207.0,13220.0,162.08727696541607
11207.0,13221.0,146.25844332870076
11207.0,13222.0,220.89085491055343
11207.0,13223.0,137.34172616951022
11207.0,13224.0,281.48257432239245
11207.0,13225.0,177.67411952370375
11207.0,13227.0,106.0331827518095
11207.0,13228.0,154.49585123703687
11207.0,13229.0,396.4903860440681
11207.0,13303.0,61.82087957331812
11207.0,13305.0,33.14887487641029
11207.0,13307.0,3.927444288104295
11207.0,13308.0,9.39776218987349
11207.0,14101.0,555.0036090791992
11207.0,14102.0,462.2802931399315
11207.0,14103.0,196.0345881615035
11207.0,14104.0,282.18434465465026
11207.0,14105.0,369.79962667130314
11207.0,14106.0,388.9617086092284
11207.0,14107.0,310.2899571586854
11207.0,14108.0,368.25862866619764
11207.0,14109.0,671.9875771514122
11207.0,14110.0,530.7689351092307
11207.0,14111.0,401.24795766177857
11207.0,14112.0,460.99716463765884
11207.0,14113.0,345.36188456820327
11207.0,14114.0,231.09413609756103
11207.0,14115.0,223.94053136337084
11207.0,14116.0,286.2340338652634
11207.0,14117.0,587.9316779139804
11207.0,14118.0,402.0215945759705
11207.0,14131.0,434.591825222053
11207.0,14132.0,319.68598755882965
11207.0,14133.0,495.10389092067004
11207.0,14134.0,442.2864299604205
11207.0,14135.0,420.55974028851693
11207.0,14136.0,442.9265396347744
11207.0,14137.0,343.8659924795869
11207.0,14151.0,327.2230582092439
11207.0,14152.0,524.4275127255869
11207.0,14153.0,535.2889490370103
11207.0,14201.0,713.1121997783687
11207.0,14203.0,485.14189613892813
11207.0,14204.0,320.7450071852725
11207.0,14205.0,815.2044798589308
11207.0,14206.0,353.73704928126836
11207.0,14207.0,453.9565979330194
11207.0,14208.0,105.55868087988556
11207.0,14210.0,76.68039847820107
11207.0,14211.0,307.27420539439333
11207.0,14212.0,423.87770798602077
11207.0,14213.0,452.62397845776206
11207.0,14214.0,192.5211324962479
11207.0,14215.0,258.40452424483794
11207.0,14216.0,251.16240305883468
11207.0,14217.0,76.94887553725675
11207.0,14218.0,158.42226360573284
11207.0,14301.0,58.44644292927304
11207.0,14321.0,90.948579919817
11207.0,14341.0,59.361091942405245
11207.0,14342.0,51.71812834995191
11207.0,14361.0,17.516888074959027
11207.0,14362.0,32.28044652666008
11207.0,14363.0,20.46826013157863
11207.0,14364.0,18.46476532430201
11207.0,14366.0,34.58519499934151
11207.0,14382.0,21.08980169621514
11207.0,14383.0,12.459353752336444
11207.0,14384.0,43.3807267105825
11207.0,14401.0,76.26397410621905
11207.0,14402.0,5.797223969822633
11208.0,11101.0,1063.201822863957
11208.0,11102.0,1691.4230926757007
11208.0,11103.0,1336.020613250228
11208.0,11104.0,1865.1326329947315
11208.0,11105.0,1172.9915184178542
11208.0,11106.0,1123.6543385497268
11208.0,11107.0,1870.5207255721461
11208.0,11108.0,2174.8311722493368
11208.0,11109.0,1450.5326764145905
11208.0,11110.0,1258.3919099012608
11208.0,11201.0,4064.1894345325854
11208.0,11202.0,2169.3080731329405
11208.0,11203.0,6698.351904077233
11208.0,11206.0,878.7321448986925
11208.0,11207.0,661.0869815914177
11208.0,11208.0,3960.0478054181426
11208.0,11209.0,915.2669308745208
11208.0,11210.0,1245.413295577942
11208.0,11211.0,862.1824082533709
11208.0,11212.0,1034.9999990745478
11208.0,11214.0,2569.957591668534
11208.0,11215.0,1706.1836729824952
11208.0,11216.0,588.3854401708709
11208.0,11217.0,1314.7546157214063
11208.0,11218.0,1563.280833562522
11208.0,11219.0,2567.851988803759
11208.0,11221.0,2775.8972485905397
11208.0,11222.0,3820.1407280951785
11208.0,11223.0,840.8843627209286
11208.0,11224.0,1595.399446021473
11208.0,11225.0,1669.874554209421
11208.0,11227.0,1611.0803735467487
11208.0,11228.0,861.0723387548535
11208.0,11229.0,957.8560328225352
11208.0,11230.0,1904.2149935370649
11208.0,11231.0,845.3513955184385
11208.0,11232.0,1679.7141075684192
11208.0,11233.0,736.3928990020834
11208.0,11234.0,1040.2467949166407
11208.0,11235.0,1280.7721766480288
11208.0,11237.0,1578.4747754676448
11208.0,11238.0,691.8714940319804
11208.0,11239.0,1139.8936470265837
11208.0,11240.0,557.4004750212422
11208.0,11241.0,797.619651463778
11208.0,11242.0,620.4730590697332
11208.0,11243.0,800.9849635189222
11208.0,11245.0,1301.1797886798897
11208.0,11246.0,585.7810450758269
11208.0,11301.0,505.54302200311673
11208.0,11324.0,441.5653659008034
11208.0,11326.0,400.515212741422
11208.0,11327.0,124.50889052660416
11208.0,11341.0,221.70765670770083
11208.0,11342.0,200.81378383107153
11208.0,11343.0,319.1314799059308
11208.0,11346.0,220.01614080555728
11208.0,11347.0,205.35960290833955
11208.0,11348.0,153.29352338405852
11208.0,11349.0,118.62559533933758
11208.0,11361.0,88.52642815029385
11208.0,11362.0,102.74112384645683
11208.0,11363.0,75.04112823373241
11208.0,11365.0,120.09594258604916
11208.0,11369.0,30.167154998832757
11208.0,11381.0,121.73559032012868
11208.0,11383.0,146.15836710373637
11208.0,11385.0,331.89456280349174
11208.0,11408.0,358.90891016866647
11208.0,11442.0,381.72114139614723
11208.0,11464.0,489.52492919437094
11208.0,11465.0,315.01792878288114
11208.0,12101.0,2286.740475595075
11208.0,12102.0,1928.0465225103023
11208.0,12103.0,1738.4354884143402
11208.0,12104.0,1583.1887276511447
11208.0,12105.0,1388.8459575559466
