node_id,zone_id,x_coord,y_coord,geometry
11101,11101.0,139.579633,35.925166,POINT (139.579633 35.925166)
11102,11102.0,139.620287,35.93139,POINT (139.620287 35.93139)
11103,11103.0,139.628721,35.906481,POINT (139.628721 35.906481)
11104,11104.0,139.654427,35.935216,POINT (139.654427 35.935216)
11105,11105.0,139.626177,35.883965,POINT (139.626177 35.883965)
11106,11106.0,139.609766,35.855876,POINT (139.609766 35.855876)
11107,11107.0,139.645502,35.861515,POINT (139.645502 35.861515)
11108,11108.0,139.646521,35.84484133,POINT (139.646521 35.84484133)
11109,11109.0,139.684017,35.871095,POINT (139.684017 35.871095)
11110,11110.0,139.694182,35.949882,POINT (139.694182 35.949882)
11201,11201.0,139.4479734,35.88505111,POINT (139.4479734 35.88505111)
11202,11202.0,139.388664,36.147362,POINT (139.388664 36.147362)
11203,11203.0,139.724171,35.807741,POINT (139.724171 35.807741)
11206,11206.0,139.455646,36.138951,POINT (139.455646 36.138951)
11207,11207.0,139.085475,35.991681,POINT (139.085475 35.991681)
11208,11208.0,139.468613,35.799672,POINT (139.468613 35.799672)
11209,11209.0,139.327791,35.85576,POINT (139.327791 35.85576)
11210,11210.0,139.601775,36.131438,POINT (139.601775 36.131438)
11211,11211.0,139.190629,36.243329,POINT (139.190629 36.243329)
11212,11212.0,139.39995,36.042162,POINT (139.39995 36.042162)
11214,11214.0,139.752409,35.975305,POINT (139.752409 35.975305)
11215,11215.0,139.412227,35.852907,POINT (139.412227 35.852907)
11216,11216.0,139.548592,36.172667,POINT (139.548592 36.172667)
11217,11217.0,139.522172,36.065758,POINT (139.522172 36.065758)
11218,11218.0,139.28147,36.197466,POINT (139.28147 36.197466)
11219,11219.0,139.593203,35.977408,POINT (139.593203 35.977408)
11221,11221.0,139.805327,35.825371,POINT (139.805327 35.825371)
11222,11222.0,139.790943,35.891087,POINT (139.790943 35.891087)
11223,11223.0,139.679758,35.825576,POINT (139.679758 35.825576)
11224,11224.0,139.677931,35.817635,POINT (139.677931 35.817635)
11225,11225.0,139.391058,35.835769,POINT (139.391058 35.835769)
11227,11227.0,139.593919,35.797255,POINT (139.593919 35.797255)
11228,11228.0,139.58023,35.836614,POINT (139.58023 35.836614)
11229,11229.0,139.605693,35.781104,POINT (139.605693 35.781104)
11230,11230.0,139.5495458,35.80486147,POINT (139.5495458 35.80486147)
11231,11231.0,139.558177,36.002966,POINT (139.558177 36.002966)
11232,11232.0,139.6891357,36.08389147,POINT (139.6891357 36.08389147)
11233,11233.0,139.53024,36.027026,POINT (139.53024 36.027026)
11234,11234.0,139.839175,35.822539,POINT (139.839175 35.822539)
11235,11235.0,139.549074,35.856759,POINT (139.549074 35.856759)
11237,11237.0,139.872247,35.830132,POINT (139.872247 35.830132)
11238,11238.0,139.6622,35.994504,POINT (139.6622 35.994504)
11239,11239.0,139.402983,35.957262,POINT (139.402983 35.957262)
11240,11240.0,139.725805,36.078089,POINT (139.725805 36.078089)
11241,11241.0,139.4190731,35.95578258,POINT (139.4190731 35.95578258)
11242,11242.0,139.33914,35.907748,POINT (139.33914 35.907748)
11243,11243.0,139.841328,35.891124,POINT (139.841328 35.891124)
11245,11245.0,139.51982,35.879396,POINT (139.51982 35.879396)
11246,11246.0,139.676861,36.01907,POINT (139.676861 36.01907)
11301,11301.0,139.623877,35.999865,POINT (139.623877 35.999865)
11324,11324.0,139.526514,35.828347,POINT (139.526514 35.828347)
11326,11326.0,139.315954,35.941596,POINT (139.315954 35.941596)
11327,11327.0,139.294202,35.964478,POINT (139.294202 35.964478)
11341,11341.0,139.360919,36.06599,POINT (139.360919 36.06599)
11342,11342.0,139.320514,36.056568,POINT (139.320514 36.056568)
11343,11343.0,139.261789,36.056657,POINT (139.261789 36.056657)
11346,11346.0,139.481521,35.982039,POINT (139.481521 35.982039)
11347,11347.0,139.45373,36.039853,POINT (139.45373 36.039853)
11348,11348.0,139.334106,35.981468,POINT (139.334106 35.981468)
11349,11349.0,139.296763,36.00857,POINT (139.296763 36.00857)
11361,11361.0,139.100049,35.987286,POINT (139.100049 35.987286)
11362,11362.0,139.098754,36.070845,POINT (139.098754 36.070845)
11363,11363.0,139.10972,36.114787,POINT (139.10972 36.114787)
11365,11365.0,139.008604,36.017138,POINT (139.008604 36.017138)
11369,11369.0,139.194573,36.058148,POINT (139.194573 36.058148)
11381,11381.0,139.18141,36.177104,POINT (139.18141 36.177104)
11383,11383.0,139.101578,36.213901,POINT (139.101578 36.213901)
11385,11385.0,139.14487,36.251615,POINT (139.14487 36.251615)
11408,11408.0,139.193014,36.118348,POINT (139.193014 36.118348)
11442,11442.0,139.723069,36.022593,POINT (139.723069 36.022593)
11464,11464.0,139.736829,36.025618,POINT (139.736829 36.025618)
11465,11465.0,139.815139,35.925751,POINT (139.815139 35.925751)
12101,12101.0,140.123184,35.604588,POINT (140.123184 35.604588)
12102,12102.0,140.069061,35.662876,POINT (140.069061 35.662876)
12103,12103.0,140.107106,35.636202,POINT (140.107106 35.636202)
12104,12104.0,140.155653,35.634016,POINT (140.155653 35.634016)
12105,12105.0,140.176153,35.560501,POINT (140.176153 35.560501)
12106,12106.0,140.06304,35.640552,POINT (140.06304 35.640552)
12202,12202.0,140.826791,35.734667,POINT (140.826791 35.734667)
12203,12203.0,139.9511138,35.69352668,POINT (139.9511138 35.69352668)
12204,12204.0,139.982621,35.694711,POINT (139.982621 35.694711)
12205,12205.0,139.870085,34.996608,POINT (139.870085 34.996608)
12206,12206.0,139.9343573,35.43697712,POINT (139.9343573 35.43697712)
12207,12207.0,139.903226,35.787652,POINT (139.903226 35.787652)
12208,12208.0,139.874828,35.955106,POINT (139.874828 35.955106)
12210,12210.0,142.463134,44.355924,POINT (142.463134 44.355924)
12211,12211.0,140.318781,35.776605,POINT (140.318781 35.776605)
12212,12212.0,140.223972,35.723441,POINT (140.223972 35.723441)
12213,12213.0,140.366115,35.559932,POINT (140.366115 35.559932)
12215,12215.0,140.64659,35.720454,POINT (140.64659 35.720454)
12216,12216.0,140.024384,35.682932,POINT (140.024384 35.682932)
12217,12217.0,139.976199,35.868295,POINT (139.976199 35.868295)
12218,12218.0,140.320868,35.152211,POINT (140.320868 35.152211)
12219,12219.0,140.115594,35.497897,POINT (140.115594 35.497897)
12220,12220.0,141.875342,43.245622,POINT (141.875342 43.245622)
12221,12221.0,140.099915,35.722381,POINT (140.099915 35.722381)
12222,12222.0,140.028225,35.864162,POINT (140.028225 35.864162)
12223,12223.0,140.098805,35.114017,POINT (140.098805 35.114017)
12224,12224.0,140.000736,35.776765,POINT (140.000736 35.776765)
12225,12225.0,139.902561,35.330424,POINT (139.902561 35.330424)
12226,12226.0,139.857113,35.30414,POINT (139.857113 35.30414)
12227,12227.0,139.902187,35.653988,POINT (139.902187 35.653988)
12228,12228.0,140.167957,35.669713,POINT (140.167957 35.669713)
12229,12229.0,139.954353,35.429945,POINT (139.954353 35.429945)
12230,12230.0,145.582903,43.330036,POINT (145.582903 43.330036)
12231,12231.0,140.145765,35.832332,POINT (140.145765 35.832332)
12232,12232.0,140.056372,35.791503,POINT (140.056372 35.791503)
12233,12233.0,140.343071,35.72681,POINT (140.343071 35.72681)
12234,12234.0,139.839997,35.043147,POINT (139.839997 35.043147)
12235,12235.0,140.564356,35.707914,POINT (140.564356 35.707914)
12236,12236.0,140.499248,35.89773,POINT (140.499248 35.89773)
12237,12237.0,140.413531,35.602992,POINT (140.413531 35.602992)
12238,12238.0,140.385117,35.253887,POINT (140.385117 35.253887)
12239,12239.0,140.320963,35.521708,POINT (140.320963 35.521708)
12322,12322.0,140.269483,35.724751,POINT (140.269483 35.724751)
12329,12329.0,140.243945,35.840866,POINT (140.243945 35.840866)
12342,12342.0,140.405326,35.901611,POINT (140.405326 35.901611)
12347,12347.0,140.467727,35.735592,POINT (140.467727 35.735592)
12349,12349.0,140.668786,35.83715,POINT (140.668786 35.83715)
12403,12403.0,140.44025,35.535065,POINT (140.44025 35.535065)
12409,12409.0,140.414255,35.693064,POINT (140.414255 35.693064)
12410,12410.0,140.504396,35.665609,POINT (140.504396 35.665609)
12421,12421.0,140.368734,35.372812,POINT (140.368734 35.372812)
12422,12422.0,140.319275,35.361091,POINT (140.319275 35.361091)
12423,12423.0,140.354058,35.412179,POINT (140.354058 35.412179)
12424,12424.0,140.374253,35.45434,POINT (140.374253 35.45434)
12426,12426.0,140.227073,35.431152,POINT (140.227073 35.431152)
12427,12427.0,140.237039,35.386423,POINT (140.237039 35.386423)
12441,12441.0,140.245419,35.284822,POINT (140.245419 35.284822)
12443,12443.0,140.348785,35.191484,POINT (140.348785 35.191484)
12463,12463.0,139.835645,35.111131,POINT (139.835645 35.111131)
13101,13101.0,139.753634,35.694003,POINT (139.753634 35.694003)
13102,13102.0,139.772003,35.670587,POINT (139.772003 35.670587)
13103,13103.0,139.7751608,35.62986273,POINT (139.7751608 35.62986273)
13104,13104.0,139.6920134,35.70687298,POINT (139.6920134 35.70687298)
13105,13105.0,139.752473,35.707976,POINT (139.752473 35.707976)
13106,13106.0,139.779984,35.712607,POINT (139.779984 35.712607)
13107,13107.0,139.801497,35.710724,POINT (139.801497 35.710724)
13108,13108.0,139.82602,35.68150955,POINT (139.82602 35.68150955)
13109,13109.0,139.752128,35.59716892,POINT (139.752128 35.59716892)
13110,13110.0,139.698118,35.64141,POINT (139.698118 35.64141)
13111,13111.0,139.8042333,35.5912027,POINT (139.8042333 35.5912027)
13112,13112.0,139.653208,35.646481,POINT (139.653208 35.646481)
13113,13113.0,139.697948,35.663982,POINT (139.697948 35.663982)
13114,13114.0,139.663738,35.707268,POINT (139.663738 35.707268)
13115,13115.0,139.636414,35.699546,POINT (139.636414 35.699546)
13116,13116.0,139.715469,35.732437,POINT (139.715469 35.732437)
13117,13117.0,139.733657,35.752805,POINT (139.733657 35.752805)
13118,13118.0,139.8024279,35.73404499,POINT (139.8024279 35.73404499)
13119,13119.0,139.709246,35.751245,POINT (139.709246 35.751245)
13120,13120.0,139.651725,35.7356,POINT (139.651725 35.7356)
13121,13121.0,139.7640832,35.79936786,POINT (139.7640832 35.79936786)
13122,13122.0,139.847213,35.74343,POINT (139.847213 35.74343)
13123,13123.0,139.868312,35.706648,POINT (139.868312 35.706648)
13201,13201.0,139.316075,35.66657,POINT (139.316075 35.66657)
13202,13202.0,139.407846,35.713981,POINT (139.407846 35.713981)
13203,13203.0,139.565938,35.717837,POINT (139.565938 35.717837)
13204,13204.0,139.559883,35.683308,POINT (139.559883 35.683308)
13205,13205.0,139.274994,35.788171,POINT (139.274994 35.788171)
13206,13206.0,139.477663,35.668921,POINT (139.477663 35.668921)
13207,13207.0,139.353773,35.705705,POINT (139.353773 35.705705)
13208,13208.0,139.540683,35.650628,POINT (139.540683 35.650628)
13209,13209.0,139.438527,35.546559,POINT (139.438527 35.546559)
13210,13210.0,139.502989,35.699479,POINT (139.502989 35.699479)
13211,13211.0,139.477474,35.728496,POINT (139.477474 35.728496)
13212,13212.0,139.394981,35.671347,POINT (139.394981 35.671347)
13213,13213.0,139.468484,35.754624,POINT (139.468484 35.754624)
13214,13214.0,139.462252,35.710943,POINT (139.462252 35.710943)
13215,13215.0,139.441366,35.683912,POINT (139.441366 35.683912)
13218,13218.0,139.326744,35.738601,POINT (139.326744 35.738601)
13219,13219.0,139.578696,35.634814,POINT (139.578696 35.634814)
13220,13220.0,139.426591,35.745328,POINT (139.426591 35.745328)
13221,13221.0,139.526422,35.785761,POINT (139.526422 35.785761)
13222,13222.0,139.529673,35.757992,POINT (139.529673 35.757992)
13223,13223.0,139.387421,35.754906,POINT (139.387421 35.754906)
13224,13224.0,139.446366,35.636959,POINT (139.446366 35.636959)
13225,13225.0,139.504603,35.637938,POINT (139.504603 35.637938)
13227,13227.0,139.311042,35.767168,POINT (139.311042 35.767168)
13228,13228.0,139.294046,35.728959,POINT (139.294046 35.728959)
13229,13229.0,139.538159,35.725499,POINT (139.538159 35.725499)
13303,13303.0,139.354054,35.771989,POINT (139.354054 35.771989)
13305,13305.0,139.257405,35.742115,POINT (139.257405 35.742115)
13307,13307.0,139.148852,35.72684,POINT (139.148852 35.72684)
13308,13308.0,139.096214,35.80952,POINT (139.096214 35.80952)
13361,13361.0,139.355619,34.750058,POINT (139.355619 34.750058)
13362,13362.0,139.282584,34.529354,POINT (139.282584 34.529354)
13363,13363.0,139.256556,34.377138,POINT (139.256556 34.377138)
13364,13364.0,139.134426,34.205371,POINT (139.134426 34.205371)
13381,13381.0,139.479747,34.075779,POINT (139.479747 34.075779)
13382,13382.0,139.596009,33.897156,POINT (139.596009 33.897156)
13401,13401.0,139.790927,33.109413,POINT (139.790927 33.109413)
13402,13402.0,139.763337,32.466537,POINT (139.763337 32.466537)
13421,13421.0,142.191904,27.09438,POINT (142.191904 27.09438)
14101,14101.0,139.682384,35.508398,POINT (139.682384 35.508398)
14102,14102.0,139.629293,35.477051,POINT (139.629293 35.477051)
14103,14103.0,139.616877,35.453609,POINT (139.616877 35.453609)
14104,14104.0,139.642536,35.44771,POINT (139.642536 35.44771)
14105,14105.0,139.608818,35.431335,POINT (139.608818 35.431335)
14106,14106.0,139.596029,35.459854,POINT (139.596029 35.459854)
14107,14107.0,139.618458,35.402489,POINT (139.618458 35.402489)
14108,14108.0,139.624497,35.337199,POINT (139.624497 35.337199)
14109,14109.0,139.633197,35.519016,POINT (139.633197 35.519016)
14110,14110.0,139.533467,35.400223,POINT (139.533467 35.400223)
14111,14111.0,139.591222,35.400677,POINT (139.591222 35.400677)
14112,14112.0,139.5448,35.474761,POINT (139.5448 35.474761)
14113,14113.0,139.538011,35.512407,POINT (139.538011 35.512407)
14114,14114.0,139.499188,35.466397,POINT (139.499188 35.466397)
14115,14115.0,139.554106,35.36439,POINT (139.554106 35.36439)
14116,14116.0,139.488693,35.417899,POINT (139.488693 35.417899)
14117,14117.0,139.537092,35.552831,POINT (139.537092 35.552831)
14118,14118.0,139.57103,35.544937,POINT (139.57103 35.544937)
14131,14131.0,139.703012,35.530806,POINT (139.703012 35.530806)
14132,14132.0,139.6865055,35.53318539,POINT (139.6865055 35.53318539)
14133,14133.0,139.655756,35.576258,POINT (139.655756 35.576258)
14134,14134.0,139.608032,35.599443,POINT (139.608032 35.599443)
14135,14135.0,139.562113,35.619609,POINT (139.562113 35.619609)
14136,14136.0,139.5493763,35.59053514,POINT (139.5493763 35.59053514)
14137,14137.0,139.505686,35.603769,POINT (139.505686 35.603769)
14151,14151.0,139.33759,35.595639,POINT (139.33759 35.595639)
14152,14152.0,139.373268,35.571376,POINT (139.373268 35.571376)
14153,14153.0,139.430092,35.530342,POINT (139.430092 35.530342)
14201,14201.0,139.672284,35.281276,POINT (139.672284 35.281276)
14203,14203.0,139.349412,35.335502,POINT (139.349412 35.335502)
14204,14204.0,139.54669,35.319228,POINT (139.54669 35.319228)
14205,14205.0,139.491116,35.33894,POINT (139.491116 35.33894)
14206,14206.0,139.152355,35.264694,POINT (139.152355 35.264694)
14207,14207.0,139.404702,35.333879,POINT (139.404702 35.333879)
14208,14208.0,139.580414,35.295592,POINT (139.580414 35.295592)
14210,14210.0,139.620765,35.144176,POINT (139.620765 35.144176)
14211,14211.0,139.219946,35.3748,POINT (139.219946 35.3748)
14212,14212.0,139.362442,35.443049,POINT (139.362442 35.443049)
14213,14213.0,139.45795,35.487515,POINT (139.45795 35.487515)
14214,14214.0,139.314906,35.402985,POINT (139.314906 35.402985)
14215,14215.0,139.390803,35.446449,POINT (139.390803 35.446449)
14216,14216.0,139.407637,35.48864,POINT (139.407637 35.48864)
14217,14217.0,139.099729,35.320633,POINT (139.099729 35.320633)
14218,14218.0,139.426348,35.437161,POINT (139.426348 35.437161)
14301,14301.0,139.586275,35.272025,POINT (139.586275 35.272025)
14321,14321.0,139.384188,35.372963,POINT (139.384188 35.372963)
14341,14341.0,139.3310703,35.32371823,POINT (139.3310703 35.32371823)
14342,14342.0,139.255525,35.299494,POINT (139.255525 35.299494)
14361,14361.0,139.218766,35.330751,POINT (139.218766 35.330751)
14362,14362.0,139.156649,35.326619,POINT (139.156649 35.326619)
14363,14363.0,139.139337,35.348199,POINT (139.139337 35.348199)
14364,14364.0,139.083806,35.360631,POINT (139.083806 35.360631)
14366,14366.0,139.123183,35.33643,POINT (139.123183 35.33643)
14382,14382.0,139.106886,35.232301,POINT (139.106886 35.232301)
14383,14383.0,139.137233,35.158399,POINT (139.137233 35.158399)
14384,14384.0,139.108336,35.147931,POINT (139.108336 35.147931)
14401,14401.0,139.32172,35.528746,POINT (139.32172 35.528746)
14402,14402.0,139.276374,35.48233,POINT (139.276374 35.48233)
14403,,139.7578349,35.6438235,POINT (139.7578349 35.6438235)
14404,,139.759191,35.6378839,POINT (139.759191 35.6378839)
14405,,139.8013447,35.6402988,POINT (139.8013447 35.6402988)
14406,,139.8005495,35.6399135,POINT (139.8005495 35.6399135)
14407,,139.7908911,35.6346832,POINT (139.7908911 35.6346832)
14408,,139.7778603,35.6341745,POINT (139.7778603 35.6341745)
14409,,139.7710289,35.6349646,POINT (139.7710289 35.6349646)
14410,,139.7580882,35.6484939,POINT (139.7580882 35.6484939)
14411,,139.7576876,35.6475613,POINT (139.7576876 35.6475613)
14412,,139.7577172,35.6429833,POINT (139.7577172 35.6429833)
14413,,139.7576289,35.6437817,POINT (139.7576289 35.6437817)
14414,,139.778439,35.6334763,POINT (139.778439 35.6334763)
14415,,139.7712691,35.6353346,POINT (139.7712691 35.6353346)
14416,,139.7767682,35.6358271,POINT (139.7767682 35.6358271)
14417,,139.7771064,35.6274104,POINT (139.7771064 35.6274104)
14418,,139.7801,35.6291454,POINT (139.7801 35.6291454)
14419,,139.7815555,35.6335737,POINT (139.7815555 35.6335737)
14420,,139.7803322,35.628853,POINT (139.7803322 35.628853)
14421,,139.7553349,35.6432466,POINT (139.7553349 35.6432466)
14422,,139.7566724,35.6459257,POINT (139.7566724 35.6459257)
14423,,139.7521356,35.6369828,POINT (139.7521356 35.6369828)
14424,,139.7502799,35.62995,POINT (139.7502799 35.62995)
14425,,139.7573991,35.6528795,POINT (139.7573991 35.6528795)
14426,,139.7589153,35.6499668,POINT (139.7589153 35.6499668)
14427,,139.754096,35.6409286,POINT (139.754096 35.6409286)
14428,,139.7543914,35.6412902,POINT (139.7543914 35.6412902)
14429,,139.76461,35.6641349,POINT (139.76461 35.6641349)
14430,,139.7673107,35.6665773,POINT (139.7673107 35.6665773)
14431,,139.7595006,35.6529324,POINT (139.7595006 35.6529324)
14432,,139.7604623,35.6667775,POINT (139.7604623 35.6667775)
14433,,139.7606107,35.6667251,POINT (139.7606107 35.6667251)
14434,,139.7714804,35.6707807,POINT (139.7714804 35.6707807)
14435,,139.7712699,35.670595,POINT (139.7712699 35.670595)
14437,,139.7498034,35.6425238,POINT (139.7498034 35.6425238)
14438,,139.7510305,35.6429499,POINT (139.7510305 35.6429499)
14440,,139.7480487,35.6416434,POINT (139.7480487 35.6416434)
14441,,139.7545699,35.6414479,POINT (139.7545699 35.6414479)
14442,,139.7534297,35.6393734,POINT (139.7534297 35.6393734)
14443,,139.7686834,35.6349354,POINT (139.7686834 35.6349354)
14444,,139.7539202,35.6429646,POINT (139.7539202 35.6429646)
14445,,139.7547677,35.6429639,POINT (139.7547677 35.6429639)
14446,,139.7368775,35.6656398,POINT (139.7368775 35.6656398)
14447,,139.7388128,35.6649649,POINT (139.7388128 35.6649649)
14448,,139.7530113,35.6491821,POINT (139.7530113 35.6491821)
14449,,139.7532039,35.649136,POINT (139.7532039 35.649136)
14450,,139.7550507,35.6483771,POINT (139.7550507 35.6483771)
14451,,139.7500148,35.6232506,POINT (139.7500148 35.6232506)
14452,,139.749959,35.6233364,POINT (139.749959 35.6233364)
14453,,139.7508706,35.6219476,POINT (139.7508706 35.6219476)
14454,,139.7497121,35.6241395,POINT (139.7497121 35.6241395)
14455,,139.7525476,35.6376241,POINT (139.7525476 35.6376241)
14456,,139.753187,35.6388884,POINT (139.753187 35.6388884)
14457,,139.7623315,35.6629035,POINT (139.7623315 35.6629035)
14458,,139.7629899,35.663921,POINT (139.7629899 35.663921)
14460,,139.7679628,35.6669338,POINT (139.7679628 35.6669338)
14461,,139.7670657,35.6661514,POINT (139.7670657 35.6661514)
14462,,139.7674809,35.6668783,POINT (139.7674809 35.6668783)
14463,,139.7676801,35.6678013,POINT (139.7676801 35.6678013)
14464,,139.7657766,35.6684588,POINT (139.7657766 35.6684588)
14465,,139.7648242,35.6676882,POINT (139.7648242 35.6676882)
14466,,139.7657251,35.6685028,POINT (139.7657251 35.6685028)
14467,,139.7691237,35.6719435,POINT (139.7691237 35.6719435)
14468,,139.7770349,35.6836015,POINT (139.7770349 35.6836015)
14469,,139.7768614,35.6834092,POINT (139.7768614 35.6834092)
14470,,139.7687599,35.6716361,POINT (139.7687599 35.6716361)
14471,,139.7700823,35.6730427,POINT (139.7700823 35.6730427)
14472,,139.7678823,35.6706767,POINT (139.7678823 35.6706767)
14473,,139.7632495,35.6668046,POINT (139.7632495 35.6668046)
14474,,139.7639483,35.6671851,POINT (139.7639483 35.6671851)
14475,,139.7644321,35.6675429,POINT (139.7644321 35.6675429)
14476,,139.766018,35.6688269,POINT (139.766018 35.6688269)
14479,,139.7574246,35.6631357,POINT (139.7574246 35.6631357)
14480,,139.7576076,35.6633509,POINT (139.7576076 35.6633509)
14481,,139.7591045,35.6652055,POINT (139.7591045 35.6652055)
14482,,139.7592649,35.6654286,POINT (139.7592649 35.6654286)
14483,,139.7682146,35.6681774,POINT (139.7682146 35.6681774)
14484,,139.7653422,35.6647279,POINT (139.7653422 35.6647279)
14485,,139.7646652,35.6640779,POINT (139.7646652 35.6640779)
14486,,139.7673903,35.6665351,POINT (139.7673903 35.6665351)
14487,,139.7713004,35.6705718,POINT (139.7713004 35.6705718)
14488,,139.769742,35.6696618,POINT (139.769742 35.6696618)
14489,,139.7706329,35.6702685,POINT (139.7706329 35.6702685)
14490,,139.7717151,35.6712636,POINT (139.7717151 35.6712636)
14491,,139.771913,35.6715878,POINT (139.771913 35.6715878)
14492,,139.7724462,35.6731514,POINT (139.7724462 35.6731514)
14493,,139.7727769,35.674756,POINT (139.7727769 35.674756)
14494,,139.7726105,35.6731703,POINT (139.7726105 35.6731703)
14495,,139.7722359,35.6719894,POINT (139.7722359 35.6719894)
14496,,139.7719975,35.6715036,POINT (139.7719975 35.6715036)
14497,,139.7715965,35.6709132,POINT (139.7715965 35.6709132)
14498,,139.7762439,35.6801298,POINT (139.7762439 35.6801298)
14499,,139.7750208,35.6781008,POINT (139.7750208 35.6781008)
14500,,139.7708949,35.6703692,POINT (139.7708949 35.6703692)
14501,,139.7712228,35.6706283,POINT (139.7712228 35.6706283)
14502,,139.7738136,35.6704685,POINT (139.7738136 35.6704685)
14503,,139.7722908,35.672816,POINT (139.7722908 35.672816)
14504,,139.7724842,35.6750295,POINT (139.7724842 35.6750295)
14505,,139.7744963,35.6772111,POINT (139.7744963 35.6772111)
14506,,139.7741121,35.6766809,POINT (139.7741121 35.6766809)
14507,,139.7714517,35.6741521,POINT (139.7714517 35.6741521)
14508,,139.7708874,35.6743288,POINT (139.7708874 35.6743288)
14509,,139.7691206,35.6220839,POINT (139.7691206 35.6220839)
14510,,139.7695328,35.6223976,POINT (139.7695328 35.6223976)
14513,,139.7928825,35.6354978,POINT (139.7928825 35.6354978)
14514,,139.7904475,35.6341053,POINT (139.7904475 35.6341053)
14515,,139.7949099,35.6365344,POINT (139.7949099 35.6365344)
14516,,139.7955046,35.6368612,POINT (139.7955046 35.6368612)
14517,,139.7998874,35.6392228,POINT (139.7998874 35.6392228)
14519,,139.7818355,35.6297895,POINT (139.7818355 35.6297895)
14520,,139.7802645,35.6289328,POINT (139.7802645 35.6289328)
14521,,139.7722626,35.624635,POINT (139.7722626 35.624635)
14522,,139.7585866,35.6137869,POINT (139.7585866 35.6137869)
14523,,139.7575876,35.6129742,POINT (139.7575876 35.6129742)
14524,,139.7552415,35.603831,POINT (139.7552415 35.603831)
14525,,139.7554329,35.6101757,POINT (139.7554329 35.6101757)
14526,,139.7579732,35.6135258,POINT (139.7579732 35.6135258)
14527,,139.7548197,35.657013,POINT (139.7548197 35.657013)
14528,,139.7547927,35.6568118,POINT (139.7547927 35.6568118)
14529,,139.7550852,35.6589338,POINT (139.7550852 35.6589338)
14530,,139.7552599,35.6601933,POINT (139.7552599 35.6601933)
14531,,139.7390178,35.6218194,POINT (139.7390178 35.6218194)
14532,,139.7386335,35.6224224,POINT (139.7386335 35.6224224)
14533,,139.7443409,35.6457032,POINT (139.7443409 35.6457032)
14534,,139.7446455,35.645517,POINT (139.7446455 35.645517)
14535,,139.7522253,35.6370081,POINT (139.7522253 35.6370081)
14536,,139.7512912,35.6350664,POINT (139.7512912 35.6350664)
14537,,139.749818,35.6535,POINT (139.749818 35.6535)
14538,,139.749928,35.6534111,POINT (139.749928 35.6534111)
14539,,139.7499173,35.6531722,POINT (139.7499173 35.6531722)
14540,,139.7486034,35.6530003,POINT (139.7486034 35.6530003)
14541,,139.7459029,35.6544714,POINT (139.7459029 35.6544714)
14542,,139.7466236,35.6538576,POINT (139.7466236 35.6538576)
14543,,139.7595726,35.6528007,POINT (139.7595726 35.6528007)
14544,,139.7571667,35.6528251,POINT (139.7571667 35.6528251)
14545,,139.7443549,35.6549232,POINT (139.7443549 35.6549232)
14546,,139.7442969,35.6548422,POINT (139.7442969 35.6548422)
14547,,139.7374026,35.6536705,POINT (139.7374026 35.6536705)
14548,,139.7373692,35.6558146,POINT (139.7373692 35.6558146)
14549,,139.7401292,35.6554612,POINT (139.7401292 35.6554612)
14550,,139.7401234,35.6554289,POINT (139.7401234 35.6554289)
14551,,139.7375234,35.6540519,POINT (139.7375234 35.6540519)
14552,,139.7584593,35.613902,POINT (139.7584593 35.613902)
14553,,139.7692771,35.6219589,POINT (139.7692771 35.6219589)
14554,,139.7558785,35.6099869,POINT (139.7558785 35.6099869)
14555,,139.7554521,35.6108983,POINT (139.7554521 35.6108983)
14556,,139.7669677,35.5924524,POINT (139.7669677 35.5924524)
14558,,139.7557543,35.6105939,POINT (139.7557543 35.6105939)
14559,,139.7555824,35.6092792,POINT (139.7555824 35.6092792)
14560,,139.7552349,35.5982388,POINT (139.7552349 35.5982388)
14561,,139.7551966,35.6013395,POINT (139.7551966 35.6013395)
14562,,139.7556058,35.6014718,POINT (139.7556058 35.6014718)
14563,,139.755477,35.5987583,POINT (139.755477 35.5987583)
14564,,139.7548608,35.598903,POINT (139.7548608 35.598903)
14565,,139.7548735,35.6018149,POINT (139.7548735 35.6018149)
14566,,139.7548573,35.5980874,POINT (139.7548573 35.5980874)
14567,,139.7548425,35.5926836,POINT (139.7548425 35.5926836)
14568,,139.7548857,35.6049505,POINT (139.7548857 35.6049505)
14569,,139.7543096,35.6057991,POINT (139.7543096 35.6057991)
14570,,139.7415849,35.5948143,POINT (139.7415849 35.5948143)
14571,,139.7408452,35.5876035,POINT (139.7408452 35.5876035)
14572,,139.7426691,35.5976966,POINT (139.7426691 35.5976966)
14573,,139.7482561,35.602809,POINT (139.7482561 35.602809)
14574,,139.7516385,35.6208926,POINT (139.7516385 35.6208926)
14575,,139.7503655,35.629945,POINT (139.7503655 35.629945)
14576,,139.7517267,35.6209209,POINT (139.7517267 35.6209209)
14579,,139.7951276,35.6375426,POINT (139.7951276 35.6375426)
14580,,139.8004593,35.6400492,POINT (139.8004593 35.6400492)
14581,,139.9408036,35.6830917,POINT (139.9408036 35.6830917)
14582,,139.9333992,35.6775494,POINT (139.9333992 35.6775494)
14583,,139.9306156,35.6751333,POINT (139.9306156 35.6751333)
14584,,139.9248241,35.6701147,POINT (139.9248241 35.6701147)
14585,,139.9239202,35.6692757,POINT (139.9239202 35.6692757)
